,title,price,location,shop_name,rating,product_img_url,product_detail_url
623,Adidas Yeezy 350 Boost V2 Beluga 2.0 BNIB,900000,Kota Tangerang,Gudang Bubu,13,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/8/30/153560420873537/153560420873537_64003de7-5970-4871-9f5d-fceb273e73e7.png,https://ta.tokopedia.com/promo/v1/clicks/HAtaH_jNHAU7HAth6sJEH_1p6_1dH_KFH_tpo_nEHAtFbsnpo_HFH_2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjjp_7zjQJOk3MxHuJjp3MOuPJNJqp-68_V2_MO-8jh1QcWou7jF_S20HVB1e_ug81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoHJOkZ_uo8j1F_S2VoJNEgp-vuJO2_JoG8Bja69BqusBE3BPc8ujagfBvq1BR_c2C8jN1_9PouJ77_M208jO1e9Bo8jVNZ3dFv_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?page=17&number_ads_req=10&ob=5&src=search&is_search=1&post_alg=cpc_shop_unq&dep_ids=1759%2C1800%2C1845&n_candidate_ads=828&number_of_ads=10&r=https%3A%2F%2Fwww.tokopedia.com%2Fbefabulouschic%2Fyeezy-350-beluga-size-us-8%3Fsrc%3Dtopads&alg=stm&ab_test=N&t=desktop&keywords=yeezy
624,Adidas Yeezy 350 Boost V2 Bred BNIB MIRROR 1:1 PERFECT PAIRS,900000,Kota Tangerang,Gudang Bubu,0,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/10/8/153897348084796/153897348084796_bf0d4faa-cadb-44a8-a3f6-d7bff5df1080.png,https://ta.tokopedia.com/promo/v1/clicks/HAtaH_jNHAU7HAth6sJEH_1p6_1dH_KFH_tpo_nEHAtFbsnpo_HFH_2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjjp_7zjQJOk3MxHuJjp3MOuPJNJqp-68_V2_MO-8jh1QcWou7jF_S20HVB1e_ug81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoHJOkZ_uo8j1F_S2VoJNEgp-vuJO2_JoG8Bja69BqusBE3BPc8ujagfBvq1BR_c2C8jN1_9PouJ77_M208jO1e9Bo8jVNZ3dFv_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?page=17&number_ads_req=10&ob=5&src=search&is_search=1&post_alg=cpc_shop_unq&dep_ids=1759%2C1800%2C1845&n_candidate_ads=828&number_of_ads=10&r=https%3A%2F%2Fwww.tokopedia.com%2Fbefabulouschic%2Fyeezy-350-beluga-size-us-8%3Fsrc%3Dtopads&alg=stm&ab_test=N&t=desktop&keywords=yeezy
625,Adidas Yeezy 350 Boost V2 Zebra BNIB,900000,Kota Tangerang,Gudang Bubu,10,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/3/1743742/1743742_9d0f94b6-bf66-48eb-88e9-ffe6185b67b7,https://ta.tokopedia.com/promo/v1/clicks/HAtaH_jNHAU7HAth6sJEH_1p6_1dH_KFH_tpo_nEHAtFbsnpo_HFH_2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qjjp_7zjQJOk3MxHuJjp3MOuPJNJqp-68_V2_MO-8jh1QcWou7jF_S20HVB1e_ug81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_1zoHJOkZ_uo8j1F_S2VoJNEgp-vuJO2_JoG8Bja69BqusBE3BPc8ujagfBvq1BR_c2C8jN1_9PouJ77_M208jO1e9Bo8jVNZ3dFv_tsUp-u_fYce7hguSVdgfYfzcJ7zRPcgJopqsz5_JBX17VquM2mgjg-HICp1B-Ee3xVgIoVzfhiQJhU8jBdgszZy14Ob1BBb3uR83Fd3sJF_ZO_u1-mbuxg6V17y32MHAgCzcVEgSnFysobzSVqe7B-ouVb3MzJQJFF1B-WqAo_e9-BraH?page=17&number_ads_req=10&ob=5&src=search&is_search=1&post_alg=cpc_shop_unq&dep_ids=1759%2C1800%2C1845&n_candidate_ads=828&number_of_ads=10&r=https%3A%2F%2Fwww.tokopedia.com%2Fbefabulouschic%2Fyeezy-350-beluga-size-us-8%3Fsrc%3Dtopads&alg=stm&ab_test=N&t=desktop&keywords=yeezy
626,Yeezy 750 Choco Used,Rp 8.500.000,Jakarta,Shoeprise,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/27/1289746/1289746_bb191dd2-18cb-4d1d-a34f-e5daf6c109e4,https://www.tokopedia.com/shoeprise/yeezy-750-choco-used?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D7_catid%3D1845&lt=%2Fsearchproduct%20-%20p194%20-%20product
627,adidas slip on slop NMD runner pria | competitor yezy yeezy,Rp 300.000,Kota Bandung,spokatstore,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/5/24/570689/570689_db612739-26ce-46b4-9b8a-9eb495104162.jpg,https://www.tokopedia.com/spokatstore/adidas-slip-on-slop-nmd-runner-pria-competitor-yezy-yeezy?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D12_catid%3D1846&lt=%2Fsearchproduct%20-%20p195%20-%20product
628,"Adiddas Yeezy Boost 350 V2 UA Version ""WHITE BLANC""",Rp 2.310.000,Jakarta,Syahla Shoes,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/8/6/190750832/190750832_c6a590be-d86a-43ac-ad0b-5c3973bc2cbe_576_1024.jpg,https://www.tokopedia.com/addidas/adiddas-yeezy-boost-350-v2-ua-version-white-blanc?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D15_catid%3D1845&lt=%2Fsearchproduct%20-%20p195%20-%20product
629,ADIDAS YEEZY BOOST 350 v2 BLACK RED,Rp 645.000,Jakarta,footgoodz,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/3/31/1330136/1330136_b03b1929-7e25-4b00-ae60-0ad064dea79d,https://www.tokopedia.com/footgoodz/adidas-yeezy-boost-350-v2-black-red?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D18_catid%3D1845&lt=%2Fsearchproduct%20-%20p196%20-%20product
630,Adidas Yeezy Boost 350 V2 Bred Original Sneakers,Rp 15.000.000,Jakarta,KXStart!,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/1/15/186604331/186604331_d96c2c13-3eaa-4968-a0bd-21292f00b077_460_460.jpg,https://www.tokopedia.com/kxstart-id/adidas-yeezy-boost-350-v2-bred-original-sneakers?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D21_catid%3D1845&lt=%2Fsearchproduct%20-%20p197%20-%20product
631,SEPATU ADIDAS YEEZY BOOST V2 SUPREME NEW,Rp 166.000,Kota Bandung,brosneakers,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/6/4/11451500/11451500_5eb71656-6fb0-45f5-9d15-93f83c9e2698_1280_749.jpg,https://www.tokopedia.com/brosneakers/sepatu-adidas-yeezy-boost-v2-supreme-new?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D23_catid%3D1845&lt=%2Fsearchproduct%20-%20p197%20-%20product
632,Sepatu Sneakers Adidas Yeezy Off White Boost All Color For Man,Rp 295.000,Kota Bekasi,We Have ID,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/8/22275170/22275170_878344c9-7e01-42fc-8ac0-941b32c0b107_700_700.jpg,https://www.tokopedia.com/wehaveid/sepatu-sneakers-adidas-yeezy-off-white-boost-all-color-for-man?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D26_catid%3D1845&lt=%2Fsearchproduct%20-%20p198%20-%20product
633,Adidas Yeezy V2 Boost 350 x Off White White Premium Original,Rp 455.000,Jakarta,A & D Shoes Shop,1,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/9/5/153610290268860/153610290268860_4ef45282-dc09-427e-b673-3ec2a723fcda.png,https://www.tokopedia.com/andshoes/adidas-yeezy-v2-boost-350-x-off-white-white-premium-original?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D27_catid%3D1908&lt=%2Fsearchproduct%20-%20p198%20-%20product
634,Sepatu Adidas Yeezy Hitam Unisex PROMO,Rp 75.000,Kota Batam,1stlegacy,1,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/8/10/153387160426157/153387160426157_68f66d61-4245-41c7-a683-d7371a0bc395.png,https://www.tokopedia.com/1stlegacy/sepatu-adidas-yeezy-hitam-unisex-promo?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D33_catid%3D1845&lt=%2Fsearchproduct%20-%20p199%20-%20product
635,Sepatu Pria - Off White x Adidas Yeezy Boost 350 V2 Boost White - GO,Rp 250.000,Kab. Tangerang,csneakers,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/10/15161449/15161449_b2eb36bb-a9bf-4391-b227-ce4a98165ed5_800_800.jpg,https://www.tokopedia.com/csneakers/sepatu-pria-off-white-x-adidas-yeezy-boost-350-v2-boost-white-go?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D35_catid%3D1845&lt=%2Fsearchproduct%20-%20p199%20-%20product
636,Yeezy boost 350 beluga 1.0 US9 no box second ORI,Rp 7.500.000,Jakarta,Do's store,1,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/6/27/153004425329493/153004425329493_01615016-f9d3-439e-a57b-cb9a6a2a74c3.png,https://www.tokopedia.com/asimostore/yeezy-boost-350-beluga-1-0-us9-no-box-second-ori?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D36_catid%3D1845&lt=%2Fsearchproduct%20-%20p200%20-%20product
637,Yeezy Zebra,Rp 11.000.000,Jakarta,Sole Jakarta,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/24/151449942/151449942_2cae1097-0656-4957-9d59-afcbdc0c20f8_1080_1080,https://www.tokopedia.com/solejakarta/yeezy-zebra?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D37_catid%3D1845&lt=%2Fsearchproduct%20-%20p200%20-%20product
638,[3 PASANG] KAOS KAKI PENDEK PREMIUM ADIDAS YEEZY CEWEK COWOK IMPORT,Rp 125.000,Jakarta,bigsource,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/26/20680261/20680261_996ba928-ab45-4bd4-9d90-3153e636430b_1432_1144.jpg,https://www.tokopedia.com/bigsource/3-pasang-kaos-kaki-pendek-premium-adidas-yeezy-cewek-cowok-import?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D38_catid%3D1849&lt=%2Fsearchproduct%20-%20p200%20-%20product
639,Adidas Yeezy Boost 350 V2 Red / Black Red 100% Original Sneaker,Rp 16.499.000,Jakarta,Footprints Indonesia,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/6/26/16361134/16361134_95c9c749-df08-4d30-9d3f-616508921dea_1000_1000.png,https://www.tokopedia.com/footprints-id/adidas-yeezy-boost-350-v2-red-black-red-100-original-sneaker?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D39_catid%3D1845&lt=%2Fsearchproduct%20-%20p200%20-%20product
640,REINFORCED SHOELACES | CREAM ROUND LACES - 120cm - TALI SEPATU YEEZY,Rp 79.000,Jakarta,Masahide,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/8/26/3126218/3126218_fb915222-05b2-421e-acaa-fcee787c8598_1080_1080.jpg,https://www.tokopedia.com/masahide/reinforced-shoelaces-cream-round-laces-120cm-tali-sepatu-yeezy?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D40_catid%3D1845&lt=%2Fsearchproduct%20-%20p200%20-%20product
641,Sepatu Pria Adidas Yeezy Boost 350 V2 Black DarkGrey Carbon ,Rp 599.000,Jakarta,7deadlysneakers,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/11/7/9362567/9362567_d090abfb-9a2c-4eb2-8ef8-5a44d8897761_640_640.jpg,https://www.tokopedia.com/7deadlysneakers/sepatu-pria-adidas-yeezy-boost-350-v2-black-darkgrey-carbon?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D42_catid%3D1845&lt=%2Fsearchproduct%20-%20p201%20-%20product
642,sepatu pria/wanita adidas yeezy 350 boost pirate size 37-44 full black,Rp 260.000,Kota Bandung,GRAHA FOOTWEAR,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/2/14/7214408/7214408_0fdd88ab-a6f3-43f9-ad2c-14f78a87776c_640_426.jpg,https://www.tokopedia.com/grahafootwear/sepatu-priawanita-adidas-yeezy-350-boost-pirate-size-37-44-full-black-1?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D45_catid%3D1850&lt=%2Fsearchproduct%20-%20p201%20-%20product
643,sepatu adidas yeezy women original premium white,Rp 210.000,Kota Bandung,GRAHA FOOTWEAR,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/10/19/7214408/7214408_e3640929-0e02-43b8-b08f-eb1229f5bee0.jpg,https://www.tokopedia.com/grahafootwear/sepatu-adidas-yeezy-women-original-premium-white?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D48_catid%3D1908&lt=%2Fsearchproduct%20-%20p202%20-%20product
644,Adidas Yeezy Boost 350 LED Light (H.Q Premium),Rp 425.000,Kota Bandung,Epilodith,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/10/9/589303/589303_6804a7df-0759-4738-920c-b444ebc93d04.jpg,https://www.tokopedia.com/epilodith/adidas-yeezy-boost-350-led-light-hq-premium?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D49_catid%3D1908&lt=%2Fsearchproduct%20-%20p202%20-%20product
645,Sepatu Adidas Yeezy Boost Supply 350 Sneakers Pria,Rp 170.000,Kota Cimahi,GUDANG SEPATU MUESSA BDG,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/3/17/847758/847758_4d139d18-5dcd-4a72-a60d-be2b1638eb48.jpg,https://www.tokopedia.com/muessasepatubdg/sepatu-adidas-yeezy-boost-supply-350-sneakers-pria-3?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D53_catid%3D1845&lt=%2Fsearchproduct%20-%20p203%20-%20product
646,Adidas Yeezy boost 350 V2 ( Sepatu jalan Sepatu adidas cowok fitness ),Rp 285.000,Jakarta,A & D Shoes Shop,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/11/26/4730688/4730688_449763f1-913a-4b0f-9c93-73e8ffa27ab2.jpg,https://www.tokopedia.com/andshoes/adidas-yeezy-boost-350-v2-sepatu-jalan-sepatu-adidas-cowok-fitness-1?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D58_catid%3D1450&lt=%2Fsearchproduct%20-%20p204%20-%20product
647,Adidas Yeezy Boost v2 x GUCCI Premium Original / sepatu keren,Rp 630.000,Jakarta,A & D Shoes Shop,1,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/9/14/4730688/4730688_f2927d65-61c4-40ad-8dc5-2b6d670d03c7.jpg,https://www.tokopedia.com/andshoes/adidas-yeezy-boost-v2-x-gucci-premium-original-sepatu-keren?trkid=f%3DCa0000L000P0W0S0Sh00Co0Po0Fr0Cb0_src%3Dsearch_page%3D17_ob%3D5_q%3Dyeezy_po%3D59_catid%3D1845&lt=%2Fsearchproduct%20-%20p204%20-%20product
648,Adidas Yeezy 500 Blush Utility Black BNIB PERFECT PAIRS,1400000,Kota Tangerang,Gudang Bubu,0,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/10/7/153890630920710/153890630920710_2a155917-db34-4364-b02c-8379dd8a4230.png,https://ta.tokopedia.com/promo/v1/clicks/HAtaHsnNHAUaoAth6sJEH_1p6_1dH_KFopt7HAnEHAtFbsnpo_JRop2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qj-D33OV8uB1qRBHuJ-D_s-gPJNI3MWq1pnO_M2-H7h9u92vuJ-t33O3qB29__-o81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17tN6iHsHBuvQ7gA_VB3r9xSQRgJy_zIP7gjeRokocYHZ3N_eu23qj-MzjjFrIoZ1S2CqJujr7uIQc-D_JxEZ9xMoV-x_p1WZ31Wg9PNQAxqH_CobuouejUW3Vjdu_zxqMyFojVJy92MrACiH7Wcru2AZ1jO11WqgJzD_ACZ1MOtHOoCrMupUF?post_alg=cpc_shop_unq&keywords=yeezy&page=18&ob=5&r=https%3A%2F%2Fwww.tokopedia.com%2Fgudangbubu%2Fadidas-yeezy-500-blush-utility-black-bnib-perfect-pairs%3Fsrc%3Dtopads&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&number_ads_req=10&src=search&number_of_ads=10&t=desktop&is_search=1&n_candidate_ads=828
649,Adidas Yeezy 350 Boost V2 Black Copper BNIB (Brand New Include Box) 10,900000,Kota Tangerang,Gudang Bubu,18,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2017/5/18/143660844/143660844_49b2e29c-af84-46cf-bc4e-62118faa067b_780_1040.jpg,https://ta.tokopedia.com/promo/v1/clicks/HAtaHsnNHAUaoAth6sJEH_1p6_1dH_KFopt7HAnEHAtFbsnpo_JRop2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qj-D33OV8uB1qRBHuJ-D_s-gPJNI3MWq1pnO_M2-H7h9u92vuJ-t33O3qB29__-o81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17tN6iHsHBuvQ7gA_VB3r9xSQRgJy_zIP7gjeRokocYHZ3N_eu23qj-MzjjFrIoZ1S2CqJujr7uIQc-D_JxEZ9xMoV-x_p1WZ31Wg9PNQAxqH_CobuouejUW3Vjdu_zxqMyFojVJy92MrACiH7Wcru2AZ1jO11WqgJzD_ACZ1MOtHOoCrMupUF?post_alg=cpc_shop_unq&keywords=yeezy&page=18&ob=5&r=https%3A%2F%2Fwww.tokopedia.com%2Fgudangbubu%2Fadidas-yeezy-500-blush-utility-black-bnib-perfect-pairs%3Fsrc%3Dtopads&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&number_ads_req=10&src=search&number_of_ads=10&t=desktop&is_search=1&n_candidate_ads=828
650,Adidas Yeezy 350 Boost V2 Blue Tint BNIB,900000,Kota Tangerang,Gudang Bubu,15,https://ecs7.tokopedia.net/img/cache/200-square/product-1/2018/3/29/1743742/1743742_df6d4bb7-3378-4b1e-aa39-f22ab665f30a,https://ta.tokopedia.com/promo/v1/clicks/HAtaHsnNHAUaoAth6sJEH_1p6_1dH_KFopt7HAnEHAtFbsnpo_JRop2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qj-D33OV8uB1qRBHuJ-D_s-gPJNI3MWq1pnO_M2-H7h9u92vuJ-t33O3qB29__-o81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17tN6iHsHBuvQ7gA_VB3r9xSQRgJy_zIP7gjeRokocYHZ3N_eu23qj-MzjjFrIoZ1S2CqJujr7uIQc-D_JxEZ9xMoV-x_p1WZ31Wg9PNQAxqH_CobuouejUW3Vjdu_zxqMyFojVJy92MrACiH7Wcru2AZ1jO11WqgJzD_ACZ1MOtHOoCrMupUF?post_alg=cpc_shop_unq&keywords=yeezy&page=18&ob=5&r=https%3A%2F%2Fwww.tokopedia.com%2Fgudangbubu%2Fadidas-yeezy-500-blush-utility-black-bnib-perfect-pairs%3Fsrc%3Dtopads&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&number_ads_req=10&src=search&number_of_ads=10&t=desktop&is_search=1&n_candidate_ads=828
651,Adidas Yeezy Creamwhite 350 BOOST V2 MIRROR 1:1 PERFECT QUALITY,900000,Kota Tangerang,Gudang Bubu,0,https://ecs7.tokopedia.net/img/cache/200-square/attachment/2018/10/8/153897287730841/153897287730841_cadb68f2-17e5-4917-a3a5-986cd8218bf0.png,https://ta.tokopedia.com/promo/v1/clicks/HAtaHsnNHAUaoAth6sJEH_1p6_1dH_KFopt7HAnEHAtFbsnpo_JRop2B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qj-D33OV8uB1qRBHuJ-D_s-gPJNI3MWq1pnO_M2-H7h9u92vuJ-t33O3qB29__-o81BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-q1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjVO_OzoH1O1yp-68jjp_32so1Y13_oo17tN6iHsHBuvQ7gA_VB3r9xSQRgJy_zIP7gjeRokocYHZ3N_eu23qj-MzjjFrIoZ1S2CqJujr7uIQc-D_JxEZ9xMoV-x_p1WZ31Wg9PNQAxqH_CobuouejUW3Vjdu_zxqMyFojVJy92MrACiH7Wcru2AZ1jO11WqgJzD_ACZ1MOtHOoCrMupUF?post_alg=cpc_shop_unq&keywords=yeezy&page=18&ob=5&r=https%3A%2F%2Fwww.tokopedia.com%2Fgudangbubu%2Fadidas-yeezy-500-blush-utility-black-bnib-perfect-pairs%3Fsrc%3Dtopads&alg=stm&ab_test=N&dep_ids=1759%2C1800%2C1845&number_ads_req=10&src=search&number_of_ads=10&t=desktop&is_search=1&n_candidate_ads=828
